Chr1	1	25000	26
Chr1	25001	50000	14
Chr1	50001	75000	5
Chr1	75001	100000	8
Chr1	100001	125000	19
Chr1	125001	150000	8
Chr1	150001	175000	11
Chr1	175001	200000	5
Chr1	200001	225000	28
Chr1	225001	250000	82
Chr1	250001	275000	14
Chr1	275001	300000	6
Chr1	300001	325000	3
Chr1	325001	350000	27
Chr1	350001	375000	15
Chr1	375001	400000	24
Chr1	400001	425000	19
Chr1	425001	450000	19
Chr1	450001	475000	0
Chr1	475001	500000	12
Chr1	500001	525000	13
Chr1	525001	550000	14
Chr1	550001	575000	6
Chr1	575001	600000	4
Chr1	600001	625000	2
Chr1	625001	650000	3
Chr1	650001	675000	10
Chr1	675001	700000	6
Chr1	700001	725000	4
Chr1	725001	750000	19
Chr1	750001	775000	42
Chr1	775001	800000	9
Chr1	800001	825000	4
Chr1	825001	850000	5
Chr1	850001	875000	6
Chr1	875001	900000	3
Chr1	900001	925000	1
Chr1	925001	950000	2
Chr1	950001	975000	3
Chr1	975001	1000000	1
Chr1	1000001	1025000	3
Chr1	1025001	1050000	1
Chr1	1050001	1075000	0
Chr1	1075001	1100000	0
Chr1	1100001	1125000	1
Chr1	1125001	1150000	0
Chr1	1150001	1175000	0
Chr1	1175001	1200000	1
Chr1	1200001	1225000	0
Chr1	1225001	1250000	1
Chr1	1250001	1275000	0
Chr1	1275001	1300000	0
Chr1	1300001	1325000	0
Chr1	1325001	1350000	8
Chr1	1350001	1375000	6
Chr1	1375001	1400000	6
Chr1	1400001	1425000	6
Chr1	1425001	1450000	6
Chr1	1450001	1475000	2
Chr1	1475001	1500000	8
Chr1	1500001	1525000	3
Chr1	1525001	1550000	4
Chr1	1550001	1575000	2
Chr1	1575001	1600000	1
Chr1	1600001	1625000	1
Chr1	1625001	1650000	1
Chr1	1650001	1675000	2
Chr1	1675001	1700000	1
Chr1	1700001	1725000	5
Chr1	1725001	1750000	8
Chr1	1750001	1775000	2
Chr1	1775001	1800000	6
Chr1	1800001	1825000	7
Chr1	1825001	1850000	4
Chr1	1850001	1875000	3
Chr1	1875001	1900000	2
Chr1	1900001	1925000	6
Chr1	1925001	1950000	4
Chr1	1950001	1975000	2
Chr1	1975001	2000000	2
Chr1	2000001	2025000	0
Chr1	2025001	2050000	1
Chr1	2050001	2075000	3
Chr1	2075001	2100000	4
Chr1	2100001	2125000	8
Chr1	2125001	2150000	2
Chr1	2150001	2175000	6
Chr1	2175001	2200000	6
Chr1	2200001	2225000	1
Chr1	2225001	2250000	2
Chr1	2250001	2275000	2
Chr1	2275001	2300000	5
Chr1	2300001	2325000	6
Chr1	2325001	2350000	4
Chr1	2350001	2375000	0
Chr1	2375001	2400000	3
Chr1	2400001	2425000	27
Chr1	2425001	2450000	7
Chr1	2450001	2475000	10
Chr1	2475001	2500000	2
Chr1	2500001	2525000	1
Chr1	2525001	2550000	1
Chr1	2550001	2575000	4
Chr1	2575001	2600000	10
Chr1	2600001	2625000	3
Chr1	2625001	2650000	1
Chr1	2650001	2675000	2
Chr1	2675001	2700000	3
Chr1	2700001	2725000	2
Chr1	2725001	2750000	3
Chr1	2750001	2775000	3
Chr1	2775001	2800000	3
Chr1	2800001	2825000	1
Chr1	2825001	2850000	2
Chr1	2850001	2875000	4
Chr1	2875001	2900000	2
Chr1	2900001	2925000	1
Chr1	2925001	2950000	5
Chr1	2950001	2975000	1
Chr1	2975001	3000000	3
Chr1	3000001	3025000	1
Chr1	3025001	3050000	2
Chr1	3050001	3075000	1
Chr1	3075001	3100000	6
Chr1	3100001	3125000	4
Chr1	3125001	3150000	15
Chr1	3150001	3175000	15
Chr1	3175001	3200000	1
Chr1	3200001	3225000	2
Chr1	3225001	3250000	4
Chr1	3250001	3275000	7
Chr1	3275001	3300000	1
Chr1	3300001	3325000	1
Chr1	3325001	3350000	1
Chr1	3350001	3375000	1
Chr1	3375001	3400000	3
Chr1	3400001	3425000	2
